 3 54  4 21  1   86.597 -177.157  -24.9 9999 9999.0  115    1    0    0 9999
 3 54  4 21  3   86.598 -177.159  -24.8 9999 9999.0  115    2    2    0 9999
 3 54  4 21  7   86.598 -177.165  -24.1 9999 9999.0  135    1    2    0 9999
 3 54  4 21  9   86.598 -177.167  -26.7 9999 9999.0  135    1    3    0 9999
 3 54  4 21 13   86.599 -177.173  -24.7 9999 9999.0    0    0    0    0 9999
 3 54  4 21 15   86.599 -177.175  -24.9 9999 9999.0    0    0    9    7 9999
 3 54  4 21 19   86.600 -177.181  -24.7 9999 9999.0    0    0    4    4 9999
 3 54  4 21 21   86.600 -177.183  -25.7 9999 9999.0  180    1    2    1 9999
 3 54  4 22  1   86.595 -176.997  -24.4 9999 1036.0  200    1    0    0 9999
 3 54  4 22  3   86.593 -176.904  -24.9 9999 1036.2  225    1    0    0 9999
 3 54  4 22  7   86.588 -176.718  -25.3 9999 1034.4    0    0    0    0 9999
 3 54  4 22  9   86.586 -176.626  -26.2 9999 1034.6    0    0    2    0 9999
 3 54  4 22 13   86.589 -176.521  -27.7 9999 1033.5    0    0    0    0 9999
 3 54  4 22 15   86.595 -176.508  -27.8 9999 1032.6  180    2    9    0 9999
 3 54  4 22 19   86.608 -176.482  -26.2 9999 1031.8  160    3    2    0 9999
 3 54  4 22 21   86.614 -176.469  -25.0 9999 1032.3  160    4    0    0 9999
 3 54  4 23  1   86.626 -176.443  -21.4 9999 1032.0  180    5   10    0 9999
 3 54  4 23  3   86.632 -176.430  -20.5 9999 1029.5  180    7   10    0 9999
 3 54  4 23  7   86.644 -176.404  -19.8 9999 1028.7  180    6    9    0 9999
 3 54  4 23  9   86.650 -176.390  -19.6 9999 1029.4  180    7   10    6 9999
 3 54  4 23 13   86.662 -176.364  -19.8 9999 1029.4  180    9   10    2 9999
 3 54  4 23 15   86.668 -176.350  -20.0 9999 1029.0  180    8   10    0 9999
 3 54  4 23 19   86.680 -176.323  -20.7 9999 1028.2  180    7   10    0 9999
 3 54  4 23 21   86.686 -176.314  -20.9 9999 1027.9  180    6   10    5 9999
 3 54  4 24  1   86.698 -176.303  -21.1 9999 1026.4  180    6    0    0 9999
 3 54  4 24  3   86.704 -176.298  -20.7 9999 1025.4  160    7    0    0 9999
 3 54  4 24  7   86.715 -176.286  -19.6 9999 1022.4  160    6 9999    7 9999
 3 54  4 24  9   86.721 -176.281  -19.7 9999 1021.2  160    5    9    3 9999
 3 54  4 24 13   86.733 -176.270  -19.0 9999 1016.3  115    4   10    3 9999
 3 54  4 24 15   86.739 -176.264  -19.2 9999 1016.3  135    4    6    0 9999
 3 54  4 24 19   86.750 -176.253  -18.1 9999 1012.5  135    3    8    0 9999
 3 54  4 24 21   86.757 -176.215  -15.4 9999 1010.9  135    4    9    6 9999
 3 54  4 25  1   86.770 -176.075  -12.6 9999 1008.6  160    4   10   10 9999
 3 54  4 25  3   86.777 -176.005  -12.0 9999 1007.1  180    4   10   10 9999
 3 54  4 25  7   86.791 -175.863  -11.6 9999 1005.9  200    5   10   10 9999
 3 54  4 25  9   86.798 -175.792  -11.2 9999 1005.3  200    6   10   10 9999
 3 54  4 25 13   86.811 -175.648   -9.6 9999 1004.6  180    3   10   10 9999
 3 54  4 25 15   86.818 -175.576   -9.8 9999 1003.5  225    3 9999    6 9999
 3 54  4 25 19   86.831 -175.473  -16.5 9999 1004.7  160    2    8    2 9999
 3 54  4 25 21   86.836 -175.487  -16.8 9999 1005.3  160    2    7    0 9999
 3 54  4 26  1   86.847 -175.514  -15.6 9999 1005.7  115    1    9    7 9999
 3 54  4 26  3   86.852 -175.527  -12.5 9999 1005.9  115    1    8    2 9999
 3 54  4 26  7   86.862 -175.554   -9.0 9999 1006.6  115    3   10    7 9999
 3 54  4 26  9   86.867 -175.568   -7.4 9999 1006.9  135    5    9    4 9999
 3 54  4 26 13   86.878 -175.595   -8.2 9999 1007.7  135    5   10   10 9999
