21 72  5  1  3 9999.000 9999.000  -13.6   92 1018.2  340    4 9999    0 9999
21 72  5  1  6 9999.000 9999.000  -13.5   90 1018.0  320    3    9    0 9999
21 72  5  1  9 9999.000 9999.000  -13.3   81 1017.8  320    2    2    0 9999
21 72  5  1 12 9999.000 9999.000  -14.8   88 1018.4  290    2    0    0 9999
21 72  5  1 15 9999.000 9999.000  -19.0   95 1018.9  270    2    0    0 9999
21 72  5  1 18 9999.000 9999.000  -18.1   91 1019.3  230    2    4    0 9999
21 72  5  1 21 9999.000 9999.000  -17.4   93 1019.7  250    2    0    0 9999
21 72  5  2  0 9999.000 9999.000  -16.3   87 1019.9  230    2    6    0 9999
21 72  5  2  3 9999.000 9999.000  -13.3   89 1018.9  270    4    8    0 9999
21 72  5  2  6 9999.000 9999.000  -12.1   93 1020.1  270    3    9    0 9999
21 72  5  2  9 9999.000 9999.000  -11.1   90 1020.9  290    3    7    0 9999
21 72  5  2 12 9999.000 9999.000  -14.3   86 1022.0  270    2    6    0 9999
21 72  5  2 15 9999.000 9999.000  -18.4   94 1023.8  230    2    4    0 9999
21 72  5  2 18 9999.000 9999.000  -19.5   90 1024.7  250    2    0    0 9999
21 72  5  2 21 9999.000 9999.000  -18.3   91 1025.7  270    1    0    0 9999
21 72  5  3  0 9999.000 9999.000  -15.7   83 1025.8    0    0    0    0 9999
21 72  5  3  3 9999.000 9999.000  -12.4   78 1026.0  270    1    0    0 9999
21 72  5  3  6 9999.000 9999.000  -11.6   81 1026.6  340    1    0    0 9999
21 72  5  3  9 9999.000 9999.000  -11.3   89 1027.2   50    1    0    0 9999
21 72  5  3 12 9999.000 9999.000  -13.2   89 1027.5   50    1    0    0 9999
21 72  5  3 15 9999.000 9999.000  -16.3   91 1027.7   70    2    0    0 9999
21 72  5  3 18 9999.000 9999.000  -16.9   95 1028.5   70    2    0    0 9999
21 72  5  3 21 9999.000 9999.000  -17.8   94 1029.4   70    3    0    0 9999
21 72  5  4  0 9999.000 9999.000  -13.6   93 1029.8   90    3    0    0 9999
21 72  5  4  3 9999.000 9999.000  -12.2   85 1028.9   90    5    0    0 9999
21 72  5  4  6 9999.000 9999.000  -12.2   85 1027.5   90    5    0    0 9999
21 72  5  4  9 9999.000 9999.000  -12.7   88 1026.9   70    6    0    0 9999
21 72  5  4 12 9999.000 9999.000  -14.3   92 1026.4   50    3    0    0 9999
21 72  5  4 15 9999.000 9999.000  -17.5   91 1026.2   50    3    3    0 9999
21 72  5  4 18 9999.000 9999.000  -17.7   93 1025.2   50    3    2    0 9999
21 72  5  4 21 9999.000 9999.000  -18.5   89 1024.7   50    4    0    0 9999
21 72  5  5  0 9999.000 9999.000  -19.1   87 1023.3   20    4    0    0 9999
21 72  5  5  3 9999.000 9999.000  -13.7   81 1022.0  340    6    0    0 9999
21 72  5  5  6 9999.000 9999.000  -13.0   86 1020.9  340    4    3    0 9999
21 72  5  5  9 9999.000 9999.000  -12.5   86 1019.9  340    6    8    3 9999
21 72  5  5 12 9999.000 9999.000  -12.9   90 1020.0  320    5   10   10 9999
21 72  5  5 15 9999.000 9999.000  -13.0   92 1020.7  360    6   10   10 9999
21 72  5  5 18 9999.000 9999.000  -13.5   94 1020.8  320    4   10   10 9999
21 72  5  5 21 9999.000 9999.000  -13.6   95 1020.8  320    3   10   10 9999
21 72  5  6  0 9999.000 9999.000  -13.4   93 1021.0  340    3   10   10 9999
21 72  5  6  3 9999.000 9999.000  -11.7   91 1021.4   20    4 9999 9999 9999
21 72  5  6  6 9999.000 9999.000  -12.0   89 1021.0  360    3   10   10 9999
21 72  5  6  9 9999.000 9999.000  -12.1   92 1021.1  360    3   10   10 9999
21 72  5  6 12 9999.000 9999.000  -12.7   94 1021.7  360    3   10   10 9999
21 72  5  6 15 9999.000 9999.000  -13.0   95 1021.7   50    3   10   10 9999
21 72  5  6 18 9999.000 9999.000  -13.2   97 1021.7   50    3   10   10 9999
21 72  5  6 21 9999.000 9999.000  -12.9   93 1021.8   20    4   10   10 9999
21 72  5  7  0 9999.000 9999.000  -13.2   90 1021.3  360    4   10   10 9999
21 72  5  7  3   74.700  175.962  -13.0   82 1021.0  360    4 9999 9999 9999
21 72  5  7  6   74.696  175.969  -13.4   85 1021.3  360    3 9999 9999 9999
21 72  5  7  9   74.691  175.976  -14.5   90 1021.4  340    3 9999 9999 9999
21 72  5  7 12   74.687  175.984  -16.7   91 1021.9  320    2 9999    3 9999
