17 68  5 17  3   80.973  163.581  -14.4   86 1017.3  190    4 9999    8 9999
17 68  5 17  9   80.981  163.597  -13.3   80 1016.3  180    2    8    0 9999
17 68  5 17 15   80.992  163.574  -12.9   85 1015.6  190    1   10   10 9999
17 68  5 17 21   81.003  163.551  -11.8   83 1015.6  170    1 9999 9999 9999
17 68  5 18  3   81.015  163.528  -11.1   80 1016.5    0    0 9999 9999 9999
17 68  5 18  9   81.019  163.502  -13.6   73 1019.3  340    2    0    0 9999
17 68  5 18 15   81.019  163.476  -19.6   77 1023.6  330    3    0    0 9999
17 68  5 18 21   81.019  163.450  -21.1   73 1026.8  340    2    0    0 9999
17 68  5 19  3   81.020  163.423  -14.9   74 1029.1    0    0    0    0 9999
17 68  5 19  9   81.028  163.416  -13.4   75 1029.7    0    0    0    0 9999
17 68  5 19 15   81.045  163.428  -17.7   77 1029.9  120    2    0    0 9999
17 68  5 19 21   81.062  163.440  -16.9   82 1028.7  120    3    0    0 9999
17 68  5 20  3   81.078  163.452  -12.3   77 1027.3  140    6    0    0 9999
17 68  5 20  9   81.089  163.509  -10.1   78 1025.5  150    7 9999 9999 9999
17 68  5 20 15   81.093  163.610  -10.3   88 1023.7  180    5 9999 9999 9999
17 68  5 20 21   81.097  163.711   -8.2   87 1020.9  180    5   10   10 9999
17 68  5 21  3   81.102  163.812   -5.3   98 1018.0  180    5   10   10 9999
17 68  5 21  9   81.106  163.914   -3.3   95 1013.9  180    5   10   10 9999
17 68  5 21 15   81.110  164.015   -4.9   96 1010.0  180    6   10   10 9999
17 68  5 21 21   81.114  164.117   -4.7   96 1003.9  150    6   10   10 9999
17 68  5 22  3   81.118  164.219   -3.5   92 1002.6  270    7   10   10 9999
17 68  5 22  9   81.122  164.320   -4.2   96 1003.2  270    9   10   10 9999
17 68  5 22 15   81.126  164.422   -6.0   92 1006.8  290    7    8    8 9999
17 68  5 22 21   81.130  164.524   -6.5   94 1008.9  280    8 9999    0 9999
17 68  5 23  3   81.134  164.626   -6.1   86 1010.3  290    8   10    0 9999
17 68  5 23  9   81.132  164.704   -6.1   86 1012.7  310    8 9999 9999 9999
17 68  5 23 15   81.129  164.777   -6.3   80 1014.9  300    6 9999 9999 9999
17 68  5 23 21   81.126  164.849   -7.2   88 1015.9  270    3   10   10 9999
17 68  5 24  3   81.123  164.922   -8.1   87 1016.3  260    2    0    0 9999
17 68  5 24  9   81.140  164.905   -6.8   80 1015.6  260    1   10   10 9999
17 68  5 24 15   81.157  164.888   -6.6   83 1014.0  180    1   10   10 9999
17 68  5 24 21   81.173  164.871   -7.5   87 1010.3  110    4   10   10 9999
17 68  5 25  3   81.190  164.853   -8.0   87 1005.7   80    6 9999 9999 9999
17 68  5 25  9   81.211  164.758   -6.5   94 1000.0   90    8 9999 9999 9999
17 68  5 25 15   81.231  164.663   -6.3   92  995.7   90    6   10   10 9999
17 68  5 25 21   81.252  164.567   -5.1   93  991.8  110    4   10   10 9999
17 68  5 26  3   81.273  164.471   -2.9   95  988.3  110    5   10   10 9999
17 68  5 26  9   81.293  164.374   -4.6   92  986.8  180    7   10   10 9999
17 68  5 26 15   81.309  164.411   -5.6   87  988.2  160    7 9999 9999 9999
17 68  5 26 21   81.323  164.514   -5.2   90  987.3  160    5   10   10 9999
17 68  5 27  3   81.337  164.618   -6.3   86  989.1  250    7 9999 9999 9999
17 68  5 27  9   81.350  164.758   -8.9   83  995.1  240   11 9999 9999 9999
17 68  5 27 15   81.364  164.933   -6.5   86  998.8  210    8   10   10 9999
17 68  5 27 21   81.378  165.110   -5.3   90 1001.7  220    8   10   10 9999
17 68  5 28  3   81.391  165.287   -5.0   88 1004.4  200    8   10   10 9999
17 68  5 28  9   81.412  165.443   -5.0   88 1005.2  180    8 9999 9999 9999
17 68  5 28 15   81.447  165.556   -5.9   87 1006.1  180   11   10   10 9999
17 68  5 28 21   81.483  165.671   -6.4   89 1006.2  170    9 9999   10 9999
17 68  5 29  3   81.518  165.787   -6.0   75 1007.1  180   10 9999 9999 9999
17 68  5 29  9   81.537  165.772   -4.3   78 1006.9  180    3   10   10 9999
17 68  5 29 15   81.556  165.758   -5.0   80 1007.7  190    4   10   10 9999
17 68  5 29 21   81.575  165.743   -4.9   80 1007.7  150    4   10   10 9999
17 68  5 30  3   81.594  165.729   -4.7   88 1007.4  150    5   10   10 9999
17 68  5 30  9   81.613  165.714   -4.0   89 1006.6  150    4 9999 9999 9999
17 68  5 30 15   81.632  165.700   -5.0   85 1007.2  160    2   10   10 9999
17 68  5 30 21   81.651  165.685   -7.7   81 1007.0  120    2    4    3 9999
17 68  5 31  3   81.670  165.670   -6.1   75 1006.5  110    2    3    3 9999
17 68  5 31  9   81.693  165.538   -6.7   85 1005.5   90    5    8    8 9999
17 68  5 31 15   81.715  165.404   -6.8   88 1004.5   90    5 9999 9999 9999
17 68  5 31 21   81.738  165.271   -6.4   92 1001.5   90    8 9999 9999 9999
17 68  6  1  3   81.760  165.136   -2.5   96  998.5  110   11   10   10 9999
17 68  6  1  9   81.783  165.001   -2.6   93  995.5  110   12   10   10 9999
17 68  6  1 15   81.805  164.865   -3.8   94  994.3  100   10   10   10 9999
17 68  6  1 21   81.827  164.728   -5.4   95  991.7   90   10   10   10 9999
17 68  6  2  3   81.850  164.590   -4.9   93  987.5   90    8   10   10 9999
17 68  6  2  9   81.869  164.457   -5.0   90  986.6   90    4 9999    8 9999
17 68  6  2 15   81.871  164.348   -5.0   93  985.4  360    3   10   10 9999
17 68  6  2 21   81.873  164.239   -5.4   93  986.9  210    6 9999    6 9999
17 68  6  3  3   81.876  164.131   -5.8   92  991.0  210    3 9999    8 9999
17 68  6  3  9   81.878  164.022   -4.4   91  993.9  230    6 9999 9999 9999
17 68  6  3 15   81.880  163.913   -5.0   88  997.6  220    7   10   10 9999
17 68  6  3 21   81.882  163.804   -5.8   92 1001.4  220    8   10   10 9999
17 68  6  4  3   81.885  163.695   -5.7   90 1005.2  200    7    8    8 9999
17 68  6  4  9   81.889  163.798   -5.6   87 1007.2  180    5   10   10 9999
17 68  6  4 15   81.893  163.943   -4.5   91 1007.2  140    2   10   10 9999
17 68  6  4 21   81.897  164.088   -5.3   87 1004.8   90    1   10   10 9999
17 68  6  5  3   81.902  164.233   -4.3   89 1002.3   80    2   10   10 9999
17 68  6  5  9   81.906  164.379   -4.5   86  998.0  360    5   10   10 9999
17 68  6  5 15   81.910  164.525   -5.8   92  992.9  320   10   10   10 9999
17 68  6  5 21   81.914  164.671   -5.0   93  989.9  310   11   10   10 9999
17 68  6  6  3   81.918  164.817   -5.2   90  992.3  320   11   10   10 9999
17 68  6  6  9   81.913  164.959   -5.2   87  997.3  310    6    3    3 9999
17 68  6  6 15   81.898  165.096   -4.9   93 1001.8  290    8   10   10 9999
17 68  6  6 21   81.884  165.232   -4.1   91 1005.0  270    9 9999 9999 9999
17 68  6  7  3   81.869  165.368   -2.8   93 1008.2  280    8 9999 9999 9999
17 68  6  7  9   81.855  165.503   -4.4   94 1011.5  260    8    9    9 9999
17 68  6  7 15   81.840  165.638   -7.1   97 1013.2  200    3 9999 9999 9999
17 68  6  7 21   81.852  165.666   -6.1   98 1013.3  150    3   10   10 9999
17 68  6  8  3   81.864  165.694   -3.4  100 1008.1  130    5   10   10 9999
17 68  6  8  9   81.875  165.722   -1.2   94 1005.1  120    2   10   10 9999
17 68  6  8 15   81.887  165.750   -0.7   99 1003.8  140    2   10   10 9999
17 68  6  8 21   81.899  165.778   -0.7   88 1002.4  130    1   10   10 9999
17 68  6  9  3   81.911  165.806   -0.5   99 1004.1  250    4   10   10 9999
17 68  6  9  9   81.919  165.861   -0.8   95 1008.6  270   10 9999 9999 9999
17 68  6  9 15   81.924  165.944   -4.0   91 1012.5  220    5 9999    0 9999
17 68  6  9 21   81.928  166.026   -4.8   96 1012.7  190    5   10   10 9999
17 68  6 10  3   81.933  166.109   -0.2   91 1013.0  200    2   10   10 9999
17 68  6 10  9   81.937  166.192   -0.8   95 1014.5  210    3   10   10 9999
17 68  6 10 15   81.942  166.275   -1.2   94 1014.8  160    4    2    2 9999
17 68  6 10 21   81.974  166.346   -2.0   94 1012.2  160    8    9    8 9999
17 68  6 11  3   82.006  166.417    0.9   91 1010.1  170    9    0    0 9999
17 68  6 11  9   82.036  166.535    1.9   75 1011.5  180   10    3    0 9999
17 68  6 11 15   82.064  166.701    0.7   88 1012.2  180    9    2    0 9999
