28 86  6  1  0   80.970  166.948   -8.0   90 1020.2  130    3   10   10 9999
28 86  6  1  3   80.976  166.942   -7.4   90 1020.7  130    3   10   10 9999
28 86  6  1  6   80.981  166.936   -7.6   87 1021.6  120    2   10   10 9999
28 86  6  1  9   80.986  166.930   -7.6   90 1021.9  130    4   10   10 9999
28 86  6  1 12   80.991  166.924   -7.9   93 1021.9   80    4   10   10 9999
28 86  6  1 15   80.996  166.918   -8.2   92 1022.3  110    4    5    4 9999
28 86  6  1 18   81.001  166.912   -8.0   95 1021.3  110    5   10    2 9999
28 86  6  1 21   81.006  166.906   -8.6   92 1020.7   90    6   10    0 9999
28 86  6  2  0   81.011  166.900   -7.4   90 1020.0   90    5    7    2 9999
28 86  6  2  3   81.016  166.894   -6.8   91 1019.2   90    7 9999    0 9999
28 86  6  2  6   81.021  166.888   -4.5   91 1017.8   90    9   10   10 9999
28 86  6  2  9   81.026  166.882   -3.6   92 1016.3   90   10   10   10 9999
28 86  6  2 12   81.032  166.876   -1.6   94 1014.0   90    8   10   10 9999
28 86  6  2 15   81.037  166.870   -0.4   96 1012.9  130    6   10   10 9999
28 86  6  2 18   81.043  166.856    0.1   98 1012.4  160    6   10   10 9999
28 86  6  2 21   81.049  166.843    0.1   98 1012.1  160    6   10   10 9999
28 86  6  3  0   81.056  166.829    0.0   98 1011.8  160    7   10   10 9999
28 86  6  3  3   81.062  166.815    0.0   98 1011.7  170    7   10   10 9999
28 86  6  3  6   81.068  166.802    0.1   98 1012.0  180    9   10   10 9999
28 86  6  3  9   81.074  166.796   -0.8   89 1012.6  180    8 9999 9999 9999
28 86  6  3 12   81.080  166.791   -0.5   95 1012.1  140    6   10   10 9999
28 86  6  3 15   81.086  166.786   -0.1   98 1010.9  130    5   10   10 9999
28 86  6  3 18   81.093  166.781   -0.1   98 1010.0  150    6   10   10 9999
28 86  6  3 21   81.099  166.775    0.1   98 1009.8  160    5   10   10 9999
28 86  6  4  0   81.105  166.770   -1.4   92 1011.0  220    6   10   10 9999
28 86  6  4  3   81.108  166.772   -2.5   91 1010.3  220    4 9999 9999 9999
28 86  6  4  6   81.109  166.778   -3.7   92 1010.0  210    4 9999 9999 9999
28 86  6  4  9   81.111  166.784   -3.3   95 1010.1  200    4 9999 9999 9999
28 86  6  4 12   81.112  166.789   -2.9   91 1009.6  180    3    9    9 9999
28 86  6  4 15   81.114  166.795   -2.7   91 1009.3  180    4 9999 9999 9999
28 86  6  4 18   81.116  166.801   -2.5   91 1008.3  150    2 9999 9999 9999
28 86  6  4 21   81.117  166.806   -2.2   87 1007.6  140    2   10   10 9999
28 86  6  5  0   81.119  166.812   -1.9   88 1007.3  280    1   10   10 9999
28 86  6  5  3   81.120  166.818   -2.2   91 1007.3  300    4   10   10 9999
28 86  6  5  6   81.122  166.824   -2.4   93 1007.9  270    5 9999 9999 9999
28 86  6  5  9   81.123  166.829   -2.4   89 1009.0  250    7 9999 9999 9999
28 86  6  5 12   81.125  166.835   -2.5   87 1010.1  270    8   10   10 9999
28 86  6  5 15   81.122  166.881   -2.7   89 1011.7  270    6   10   10 9999
28 86  6  5 18   81.120  166.927   -4.0   92 1012.5  280    7   10   10 9999
28 86  6  5 21   81.117  166.974   -4.2   91 1012.6  270    5   10   10 9999
28 86  6  6  0   81.114  167.020   -4.3   91 1012.9  250    4 9999 9999 9999
28 86  6  6  3   81.116  167.050   -4.2   91 1012.6  200    4 9999 9999 9999
28 86  6  6  6   81.121  167.073   -3.8   92 1011.7  210    5   10   10 9999
28 86  6  6  9   81.126  167.097   -2.6   93 1011.2  190    7   10   10 9999
28 86  6  6 12   81.130  167.120   -2.8   91 1010.7  180    6   10   10 9999
28 86  6  6 15   81.135  167.143   -2.7   93 1010.6  190    5   10   10 9999
28 86  6  6 18   81.140  167.166   -3.1   90 1010.1  190    5   10   10 9999
