,year,month,day,hour,latitude,longitude,wind_dir_deg,wind_spd_m_s,dt,delta_t_hrs,x,y,dx,dy,dist,station_speed_m_s,dlon,dlat,station_dir_deg,dist2,dir_stat_wind,station
1,1955,5,1,3,82.189,154.727,360,2,1955-05-01 03:00:00,3.0,370535.02860046446,784829.9315205796,,,,,,,,,,5
2,1955,5,1,6,82.187,154.721,360,3,1955-05-01 06:00:00,3.0,370711.96291929524,784991.7585556856,176.934318830783,161.82703510602005,239.77852796136318,0.02220171555197807,-0.006000000000000227,-0.001999999999995339,22.183644692378266,241.20537497658165,22.183644692378266,5
3,1955,5,1,9,82.187,154.734,70,2,1955-05-01 09:00:00,3.0,370533.84439839213,785075.8502254242,-178.11852090311004,84.09166973852552,196.9711055158215,0.018238065325539028,0.01300000000000523,0.0,270.00643966064405,197.3760698268168,-159.99356033935595,5
4,1955,5,1,12,82.187,154.747,90,2,1955-05-01 12:00:00,3.0,370355.70680227934,785159.9014791884,-178.13759611279238,84.05125376419164,196.97110551595347,0.018238065325551247,0.01300000000000523,0.0,270.00643966064405,197.3760698268168,-179.99356033935595,5
5,1955,5,1,15,82.187,154.76,360,1,1955-05-01 15:00:00,3.0,370177.5501401278,785243.9123126507,-178.1566621515667,84.010833462351,196.9711055155714,0.01823806532551587,0.012999999999976808,0.0,270.00643966064405,197.3760698263853,-89.99356033935595,5
6,1955,5,1,18,82.188,154.773,0,0,1955-05-01 18:00:00,3.0,369952.0909231534,785227.5229590014,-225.45921697438462,-16.3893536493415,226.05412942865217,0.020930937910060385,0.01300000000000523,0.0010000000000047748,240.50419391560854,226.76693723922617,-119.49580608439146,5
7,1955,5,1,21,82.188,154.786,0,0,1955-05-01 21:00:00,3.0,369773.91892856377,785311.4422131858,-178.1719945896184,83.91925418446772,196.94593389791095,0.01823573462017694,0.01300000000000523,0.0,270.00643967606504,197.35096718029862,-89.99356032393496,5
8,1955,5,2,0,82.188,154.799,0,0,1955-05-02 00:00:00,3.0,369595.72789788566,785395.3210392675,-178.19103067810647,83.87882608163636,196.94593389800988,0.0182357346201861,0.01300000000000523,0.0,270.00643967606504,197.35096718029862,-89.99356032393496,5
9,1955,5,2,3,82.188,154.812,0,0,1955-05-02 03:00:00,3.0,369417.51784029236,785479.1594329282,-178.2100575933,83.83839366072789,196.9459338981602,0.01823573462020002,0.01300000000000523,0.0,270.00643967606504,197.35096718029862,-89.99356032393496,5
10,1955,5,2,6,82.188,154.822,180,1,1955-05-02 06:00:00,3.0,369280.4202390588,785543.6229890777,-137.0976012335741,64.4635561495088,151.4968723619104,0.01402748818165837,0.009999999999990905,0.0,270.00495359697294,151.80843642279953,90.00495359697294,5
