,year,month,day,hour,latitude,longitude,wind_dir_deg,wind_spd_m_s,dt,delta_t_hrs,x,y,dx,dy,dist,station_speed_m_s,dlon,dlat,station_dir_deg,dist2,dir_stat_wind,station
1,1968,5,17,9,80.981,163.597,180,2,1968-05-17 09:00:00,6.0,282919.1449976704,961090.9953455437,,,,,,,,,,17
2,1968,5,17,15,80.992,163.574,190,1,1968-05-17 15:00:00,6.0,282960.1091865436,959807.7100541178,40.964188873243984,-1283.2852914258838,1283.938940900251,0.05944161763427088,-0.022999999999996135,0.01100000000000989,161.84824103844278,1292.5745268019125,-28.15175896155722,17
3,1968,5,17,21,81.003,163.551,170,1,1968-05-17 21:00:00,6.0,283000.08612294006,958524.5380924572,39.976936396444216,-1283.1719616606133,1283.7945468943199,0.05943493272658888,-0.023000000000024556,0.01099999999999568,161.86876755247962,1292.4236840299923,-8.131232447520375,17
4,1968,5,18,3,81.015,163.528,0,0,1968-05-18 03:00:00,6.0,283007.6427004896,957135.1725940794,7.55657754954882,-1389.3654983778251,1389.3860478452073,0.06432342814098181,-0.022999999999996135,0.012000000000000455,163.3112315425366,1398.837982227478,163.31123154253658,17
5,1968,5,18,9,81.019,163.502,340,2,1968-05-18 09:00:00,6.0,283316.0217300372,956581.4757710412,308.3790295475628,-553.6968230381608,633.7805595845056,0.02934169257335674,-0.025999999999982037,0.0040000000000048885,134.55822341938278,636.4634295625594,154.55822341938278,17
6,1968,5,18,15,81.019,163.476,330,3,1968-05-18 15:00:00,6.0,283750.075448938,956452.8125526947,434.0537189008319,-128.66321834654082,452.72160832782436,0.020959333718880757,-0.02600000000001046,0.0,89.98715937788965,453.304073564551,119.98715937788967,17
7,1968,5,18,21,81.019,163.45,340,2,1968-05-18 21:00:00,6.0,284184.070737634,956323.9523802722,433.99528869602364,-128.86017242248636,452.7216083280075,0.020959333718889236,-0.02600000000001046,0.0,89.98715937788965,453.304073564551,109.98715937788967,17
8,1968,5,19,3,81.02,163.423,0,0,1968-05-19 03:00:00,6.0,284603.06813483295,956083.6775678841,418.99739719892386,-240.27481238811743,483.0018678303613,0.022361197584738948,-0.026999999999986812,0.000999999999990564,103.33215363959116,483.7768018908391,103.33215363959118,17
9,1968,5,19,9,81.028,163.416,0,0,1968-05-19 09:00:00,6.0,284466.744419294,955198.927543563,-136.32371553895064,-884.7500243211398,895.1909075468775,0.04144402349754062,-0.007000000000005002,0.008000000000009777,172.22142655718648,901.6208725177493,172.22142655718648,17
10,1968,5,19,15,81.045,163.428,120,2,1968-05-19 15:00:00,6.0,283729.15583511745,953452.1664597105,-737.5885841765557,-1746.7610838524997,1896.1042174862478,0.08778260266140037,0.012000000000000455,0.016999999999995907,186.2831208894269,1909.7817549615465,66.2831208894269,17
11,1968,5,19,21,81.062,163.44,120,3,1968-05-19 21:00:00,6.0,282992.305194104,951705.1174089602,-736.8506410134723,-1747.0490507502109,1896.0826070847172,0.08778160217984803,0.012000000000000455,0.016999999999995907,186.27140314539133,1909.7405935219037,66.27140314539133,17
12,1968,5,20,3,81.078,163.452,140,6,1968-05-20 03:00:00,6.0,282287.7681689363,950064.0509850928,-704.537025167665,-1641.06642386748,1785.9091318925782,0.0826809783283601,0.012000000000000455,0.016000000000005343,186.64751962730688,1798.7396523714124,46.64751962730688,17
13,1968,5,20,9,81.089,163.509,150,7,1968-05-20 09:00:00,6.0,280996.29980650527,949175.0888156758,-1291.468362431042,-888.9621694169473,1567.847017350482,0.07258551006252231,0.05699999999998795,0.01099999999999568,218.8025620506798,1575.5609004002729,68.8025620506798,17
14,1968,5,20,15,81.093,163.61,180,5,1968-05-20 15:00:00,6.0,279197.5441651844,949243.5176113653,-1798.755641320895,68.4287956894841,1800.0567650113862,0.08333596134311973,0.10100000000002751,0.0040000000000048885,255.70723461025267,1803.111514398985,75.70723461025267,17
15,1968,5,20,21,81.097,163.711,180,5,1968-05-20 21:00:00,6.0,277399.4204928149,949308.5544131002,-1798.12367236946,65.03680173493922,1799.2994544309024,0.08330090066809734,0.10099999999999909,0.003999999999990678,255.7011064613325,1802.3579111323777,75.7011064613325,17
16,1968,5,21,3,81.102,163.812,180,5,1968-05-21 03:00:00,6.0,275571.0274419567,949263.7333782659,-1828.393050858227,-44.82103483437095,1828.9423374153378,0.08467325636182119,0.10099999999999909,0.005000000000009663,252.30963112365674,1832.393029601947,72.30963112365674,17
17,1968,5,21,9,81.106,163.914,180,5,1968-05-21 09:00:00,6.0,273757.80561787065,949326.7170401445,-1813.2218240860384,62.983661878621206,1814.3153874135394,0.08399608275062682,0.10199999999997544,0.003999999999990678,255.82285906361784,1817.3987106268805,75.82285906361784,17
18,1968,5,21,15,81.11,164.015,180,6,1968-05-21 15:00:00,6.0,271961.8028252318,949381.5069327148,-1796.002792638843,54.78989257034846,1796.838324250235,0.0831869594560294,0.10099999999999909,0.0040000000000048885,255.6811540691948,1799.908785090089,75.6811540691948,17
19,1968,5,21,21,81.114,164.117,150,6,1968-05-21 21:00:00,6.0,270149.88682137785,949437.6301600285,-1811.9160038539558,56.12322731362656,1812.7849904680327,0.0839252310401867,0.10200000000000387,0.0040000000000048885,255.81066965443011,1815.8757579497803,105.81066965443011,17
20,1968,5,22,3,81.118,164.219,270,7,1968-05-22 03:00:00,6.0,268338.63296188414,949490.3111261745,-1811.2538594937068,52.68096614605747,1812.0198199040017,0.08388980647703712,0.10200000000000387,0.003999999999990678,255.8045671784379,1815.114299741736,-14.195432821562093,17
21,1968,5,22,9,81.122,164.32,270,9,1968-05-22 09:00:00,6.0,266544.62031119544,949534.9004305843,-1794.0126506887027,44.589304409804754,1794.5666877825565,0.08308179110104429,0.10099999999999909,0.0040000000000048885,255.66268758648573,1797.6481688500703,-14.337312413514269,17
22,1968,5,22,15,81.126,164.422,290,7,1968-05-22 15:00:00,6.0,264734.7110736174,949580.7360836719,-1809.9092375780456,45.83565308758989,1810.4895347292975,0.08381895994117118,0.10200000000000387,0.0040000000000048885,255.79234665113617,1813.5914197415068,-34.20765334886383,17
23,1968,5,22,21,81.13,164.524,280,8,1968-05-22 21:00:00,6.0,262925.4834400522,949623.1371086404,-1809.2276335651986,42.40102496847976,1809.7244201740514,0.0837835379710209,0.10200000000000387,0.003999999999990678,255.78622858705756,1812.8299980089855,-24.213771412942435,17
24,1968,5,23,3,81.134,164.626,290,8,1968-05-23 03:00:00,6.0,261116.94390314983,949662.1060782053,-1808.5395369023609,38.9689695648849,1808.9593243431304,0.08374811686773752,0.10200000000000387,0.0040000000000048885,255.7801053139371,1812.0685884965692,-34.2198946860629,17
25,1968,5,23,9,81.132,164.704,310,8,1968-05-23 09:00:00,6.0,259882.36761457517,950230.5769536826,-1234.5762885746663,568.4708754773019,1359.1680354454809,0.06292444608543893,0.07800000000000296,-0.001999999999995339,279.48157611776617,1361.2376958180294,-30.518423882233833,17
26,1968,5,23,15,81.129,164.777,300,6,1968-05-23 15:00:00,6.0,258758.8098125713,950881.846693048,-1123.5578020038665,651.269739365438,1298.6663959065413,0.06012344425493247,0.07299999999997908,-0.0030000000000001137,284.9582687824841,1300.9392822055556,-15.041731217515917,17
27,1968,5,23,21,81.126,164.849,270,3,1968-05-23 21:00:00,6.0,257650.62133186831,951527.2980402309,-1108.1884807029855,645.4513471828541,1282.454346299685,0.0593728864027632,0.07200000000000273,-0.0030000000000001137,285.1507577770995,1284.709101023729,15.1507577770995,17
28,1968,5,24,3,81.123,164.922,260,2,1968-05-24 03:00:00,6.0,256524.6003916859,952175.9419635066,-1126.0209401824104,648.6439232757548,1299.4853200139826,0.06016135740805475,0.0730000000000075,-0.0030000000000001137,284.9487041700884,1301.7542582839412,24.948704170088376,17
29,1968,5,24,9,81.14,164.905,260,1,1968-05-24 09:00:00,6.0,256316.2853561882,950280.0964104112,-208.3150354977115,-1895.8455530954525,1907.256017215889,0.08829888968592078,-0.016999999999995907,0.016999999999995907,171.22608859769636,1920.7756046209238,-88.77391140230364,17
30,1968,5,24,15,81.157,164.888,180,1,1968-05-24 15:00:00,6.0,256106.8622821455,948384.4375457417,-209.4230740426865,-1895.6588646695018,1907.1917982052967,0.08829591658357855,-0.016999999999995907,0.016999999999995907,171.242503872776,1920.6925860583365,-8.757496127223988,17
31,1968,5,24,21,81.173,164.871,110,4,1968-05-24 21:00:00,6.0,255925.26736770177,946595.9924473282,-181.5949144437327,-1788.4450984135037,1797.640838151802,0.08322411287739824,-0.016999999999995907,0.016000000000005343,170.72181939360078,1810.318855509497,60.72181939360078,17
32,1968,5,25,3,81.19,164.853,80,6,1968-05-25 03:00:00,6.0,255730.1486923813,944696.2380011718,-195.11867532046745,-1899.754446156323,1909.7482172133402,0.08841426931543242,-0.018000000000000682,0.016999999999995907,170.76967386223382,1923.2012845048546,90.76967386223384,17
33,1968,5,25,9,81.211,164.758,90,8,1968-05-25 09:00:00,6.0,256684.06139896097,942024.5275534717,953.9127065796638,-2671.710447700112,2836.897278387794,0.13133783696239787,-0.09499999999999886,0.021000000000000796,145.26404939376016,2851.94135475073,55.26404939376016,17
34,1968,5,25,15,81.231,164.663,90,6,1968-05-25 15:00:00,6.0,257659.1360262422,939459.1504551909,975.0746272812248,-2565.37709828082,2744.436223553271,0.12705723257191068,-0.09499999999999886,0.01999999999999602,144.00808362994073,2758.652342415968,54.00808362994073,17
