,year,month,day,hour,latitude,longitude,wind_dir_deg,wind_spd_m_s,dt,delta_t_hrs,x,y,dx,dy,dist,station_speed_m_s,dlon,dlat,station_dir_deg,dist2,dir_stat_wind,station
89,1959,5,12,3,76.464,-165.515,270.0,5.0,1959-05-12 03:00:00,3.0,-375612.62993323855,1453956.4546215127,,,,,,,,,,8
90,1959,5,12,6,76.466,-165.513,250.0,5.0,1959-05-12 06:00:00,3.0,-375608.1348855895,1453729.516121221,4.4950476490776055,-226.93850029166788,226.98301339086768,0.0210169456843396,0.001999999999981128,0.001999999999995339,193.17804231025966,229.3017875817601,-56.821957689740344,8
91,1959,5,12,9,76.469,-165.511,290.0,1.0,1959-05-12 09:00:00,3.0,-375575.9967691603,1453395.666710497,32.13811642915243,-333.84941072389483,335.39273630820566,0.031054882991500523,0.0020000000000095497,0.0030000000000001137,188.87075205408365,338.9499379907893,-101.12924794591635,8
92,1959,5,12,12,76.472,-165.509,250.0,2.0,1959-05-12 12:00:00,3.0,-375543.83554596204,1453061.8203190186,32.16122319828719,-333.8463914785534,335.3919459093518,0.031054809806421464,0.0020000000000095497,0.0030000000000001137,188.86885169742501,338.9482653747277,-61.131148302574985,8
93,1959,5,12,15,76.475,-165.507,290.0,2.0,1959-05-12 15:00:00,3.0,-375511.6512161893,1452727.976948223,32.18432977271732,-333.84337079548277,335.39115567797734,0.031054736636849753,0.001999999999981128,0.0030000000000001137,188.86695129791835,338.9465930938965,-101.13304870208165,8
94,1959,5,12,18,76.478,-165.505,250.0,2.0,1959-05-12 18:00:00,3.0,-375479.44378003647,1452394.1365995465,32.20743615285028,-333.84034867654555,335.3903656159751,0.031054663482960657,0.0020000000000095497,0.0030000000000001137,188.86505085598995,338.94492114581703,-61.13494914401005,8
95,1959,5,12,21,76.481,-165.503,290.0,2.0,1959-05-12 21:00:00,3.0,-375447.213237697,1452060.299274421,32.23054233944276,-333.83732512546703,335.3895757271257,0.031054590345104233,0.0020000000000095497,0.0030000000000001137,188.86315037122992,338.9432495331451,-101.13684962877008,8
96,1959,5,13,0,76.484,-165.501,270.0,1.0,1959-05-13 00:00:00,3.0,-375414.95958936465,1451726.464974285,32.25364833237836,-333.8343001359608,335.38878600516074,0.031054517222700067,0.001999999999981128,0.0030000000000001137,188.86124984370184,338.9415782535796,-81.13875015629816,8
97,1959,5,13,3,76.487,-165.499,230.0,2.0,1959-05-13 03:00:00,3.0,-375382.68283523305,1451392.6337005706,32.276754131598864,-333.8312737145461,335.3879964565636,0.03105444411634848,0.0020000000000095497,0.0030000000000001137,188.85934927373495,338.9399073087131,-41.14065072626505,8
98,1959,5,13,6,76.489,-165.497,230.0,2.0,1959-05-13 06:00:00,3.0,-375378.0372678921,1451165.7135765888,4.645567340950947,-226.92012398177758,226.96767162709455,0.021015525150656904,0.001999999999981128,0.0020000000000095497,193.1568169077687,229.28233995087896,-36.8431830922313,8
99,1959,5,13,9,76.492,-165.495,230.0,3.0,1959-05-13 09:00:00,3.0,-375345.71812028514,1450831.8877261297,32.31914760696236,-333.8258504590485,335.386680917337,0.031054322307160834,0.0020000000000095497,0.0030000000000001137,188.85618156212198,338.9371231436289,-41.143818437878025,8
100,1959,5,13,12,76.495,-165.493,250.0,3.0,1959-05-13 12:00:00,3.0,-375313.37586743344,1450498.0649061908,32.342252851696685,-333.8228199388832,335.38589181936544,0.031054249242533836,0.0020000000000095497,0.0030000000000001137,188.85428087829703,338.93545308975774,-61.14571912170297,8
101,1959,5,13,15,76.498,-165.491,0.0,0.0,1959-05-13 15:00:00,3.0,-375281.0105095289,1450164.2451182047,32.36535790452035,-333.8197879861109,335.38510289423965,0.031054176193911077,0.001999999999981128,0.0030000000000001137,188.85238015171936,338.9337833704091,-171.14761984828067,8
102,1959,5,13,18,76.501,-165.489,250.0,3.0,1959-05-13 18:00:00,3.0,-375248.6220467689,1449830.4283636073,32.38846276002005,-333.816754597472,335.3843141381929,0.03105410316094379,0.0020000000000095497,0.0030000000000001137,188.8504793827409,338.9321139854037,-61.1495206172591,8
103,1959,5,13,21,76.504,-165.487,230.0,2.0,1959-05-13 21:00:00,3.0,-375216.2104793463,1449496.6146438355,32.411567422619555,-333.8137197718024,335.3835255504934,0.031054030143564205,0.0020000000000095497,0.0030000000000001137,188.84857857103069,338.930444934565,-41.151421428969314,8
104,1959,5,14,0,76.507,-165.485,200.0,2.0,1959-05-14 00:00:00,3.0,-375183.77580745576,1449162.8039603212,32.43467189051444,-333.81068351422437,335.38273713606515,0.031053957142228254,0.001999999999981128,0.0030000000000001137,188.8466777165786,338.9287762180709,-11.153322283421403,8
105,1959,5,14,3,76.509,-165.483,180.0,3.0,1959-05-14 03:00:00,3.0,-375178.9990172753,1448935.8998843697,4.776790180476382,-226.9040759515483,226.95435093395827,0.021014291753144284,0.0020000000000095497,0.001999999999995339,193.1383554463757,229.26545245178525,13.138355446375698,8
106,1959,5,14,6,76.512,-165.481,0.0,0.0,1959-05-14 06:00:00,3.0,-375146.5219543697,1448602.0946423414,32.47706290561473,-333.8052420283202,335.38142348758777,0.03105383550810998,0.0020000000000095497,0.0030000000000001137,188.84350953148768,338.92599576729407,-171.1564904685123,8
107,1959,5,14,9,76.515,-165.479,180.0,3.0,1959-05-14 09:00:00,3.0,-375114.0217875505,1448268.2924406696,32.50016681919806,-333.80220167175867,335.3806355235632,0.031053762548478078,0.001999999999981128,0.0030000000000001137,188.84160856343806,338.92432794250027,8.841608563438058,8
108,1959,5,14,12,76.518,-165.477,140.0,3.0,1959-05-14 12:00:00,3.0,-375081.4985170144,1447934.493280786,32.5232705360977,-333.7991598835215,335.37984773284893,0.03105368960489342,0.0020000000000095497,0.0030000000000001137,188.83970755305228,338.9226604524058,48.83970755305228,8
109,1959,5,14,15,76.521,-165.475,140.0,3.0,1959-05-14 15:00:00,3.0,-375048.952142956,1447600.6971641283,32.54637405835092,-333.79611665778793,335.379060109849,0.03105361667683787,0.0020000000000095497,0.0030000000000001137,188.83780649997215,338.92099329665365,48.837806499972146,8
