,year,month,day,hour,latitude,longitude,wind_dir_deg,wind_spd_m_s,dt,delta_t_hrs,x,y,dx,dy,dist,station_speed_m_s,dlon,dlat,station_dir_deg,dist2,dir_stat_wind,station
1,1960,5,1,3,77.382,162.892,70,3,1960-05-01 03:00:00,3.0,411923.9215960991,1338314.7071101859,,,,,,,,,,9
2,1960,5,1,6,77.384,162.871,90,3,1960-05-01 06:00:00,3.0,412349.3070038668,1337952.3930290223,425.38540776772425,-362.31408116361126,558.7702913999142,0.0517379899444365,-0.020999999999986585,0.001999999999995339,113.5405150693561,558.8133810329068,23.540515069356104,9
3,1960,5,1,9,77.387,162.85,90,4,1960-05-01 09:00:00,3.0,412741.8907838862,1337484.3350159102,392.58378001936944,-468.0580131120514,610.9012424055937,0.05656492985236979,-0.021000000000015007,0.0030000000000001137,123.17150626606887,611.9540498223222,33.17150626606889,9
4,1960,5,1,12,77.39,162.829,110,2,1960-05-01 12:00:00,3.0,413134.1865828511,1337016.168085381,392.29579896491487,-468.16693052928895,610.7996960761662,0.056555527414459836,-0.020999999999986585,0.0030000000000001137,123.17765147914474,611.8538358256557,13.177651479144743,9
5,1960,5,1,15,77.393,162.807,90,2,1960-05-01 15:00:00,3.0,413549.5214717556,1336540.6747887724,415.3348889044719,-475.49329660856165,631.3453453229599,0.05845790234471851,-0.02200000000001978,0.0030000000000001137,121.97385233592624,632.2941398305816,31.97385233592624,9
6,1960,5,1,18,77.396,162.786,90,2,1960-05-01 18:00:00,3.0,413941.2330517084,1336072.2836323052,391.71157995279646,-468.39115646714345,610.5966240700518,0.05653672445093072,-0.020999999999986585,0.0030000000000001137,123.18994816233648,611.6534253418207,33.189948162336464,9
7,1960,5,1,21,77.399,162.765,90,2,1960-05-01 21:00:00,3.0,414332.65656686004,1335603.7840090862,391.4235151516623,-468.49962321901694,610.4950983996878,0.056527323925897016,-0.021000000000015007,0.0030000000000001137,123.19609963419512,611.5532288628066,33.19609963419512,9
8,1960,5,2,0,77.401,162.744,90,1,1960-05-02 00:00:00,3.0,414756.5790516772,1335240.7286309002,423.92248481715797,-363.0553781860508,558.1393022923309,0.05167956502706767,-0.020999999999986585,0.001999999999995339,113.56838241151277,558.1912681525394,23.568382411512772,9
9,1960,5,2,3,77.404,162.723,110,1,1960-05-02 03:00:00,3.0,415147.46513555304,1334772.0008006457,390.886083875841,-468.7278302544728,610.3259042698884,0.05651165780276744,-0.020999999999986585,0.0030000000000001137,123.206356728021,611.386247724591,13.206356728021007,9
10,1960,5,2,6,77.407,162.701,110,1,1960-05-02 06:00:00,3.0,415561.3509893611,1334295.9122244122,413.8858538080822,-476.0885762334801,630.8421612435772,0.058411311226257145,-0.02200000000001978,0.0030000000000001137,122.00201251499959,631.7976358374419,12.002012514999592,9
