,year,month,day,hour,latitude,longitude,wind_dir_deg,wind_spd_m_s,dt,delta_t_hrs,x,y,dx,dy,dist,station_speed_m_s,dlon,dlat,station_dir_deg,dist2,dir_stat_wind,station
1,1966,5,1,18,79.084,168.985,360,2,1966-05-01 18:00:00,3.0,231574.30648670084,1189683.5876398685,,,,,,,,,,15
2,1966,5,1,21,79.083,168.974,360,3,1966-05-01 21:00:00,3.0,231823.8759218677,1189747.7579755487,249.56943516686442,64.17033568024635,257.68728131365594,0.023859933454968143,-0.011000000000024102,-0.0010000000000047748,64.35714018500188,258.0537987415134,64.35714018500187,15
3,1966,5,2,0,79.083,168.963,360,3,1966-05-02 00:00:00,3.0,232052.28682019378,1189703.2290604245,228.41089832608122,-44.52891512424685,232.71089952185264,0.02154730551128265,-0.01099999999999568,0.0,89.9945995358989,232.6588851875335,89.99459953589889,15
4,1966,5,2,3,79.082,168.952,360,3,1966-05-02 03:00:00,3.0,232301.90171730003,1189767.299402475,249.61489710625028,64.07034205039963,257.70643295777296,0.02386170675534935,-0.01099999999999568,-0.0010000000000047748,64.35916353947201,258.07277155010104,64.35916353947198,15
5,1966,5,2,6,79.083,168.94,360,3,1966-05-02 06:00:00,3.0,232529.845595392,1189609.9814488217,227.94387809195905,-157.31795365316793,276.9609180032847,0.02564452944474858,-0.012000000000000455,0.0010000000000047748,113.73834002736392,277.293508007385,113.7383400273639,15
6,1966,5,2,9,79.087,168.924,360,2,1966-05-02 09:00:00,3.0,232776.97555330937,1189110.4686622333,247.12995791737922,-499.51278658839874,557.3026467419231,0.051602096920548436,-0.015999999999991132,0.0040000000000048885,142.84482756022388,560.3088027975826,142.84482756022385,15
7,1966,5,2,12,79.09,168.908,360,3,1966-05-02 12:00:00,3.0,233045.1405060218,1188719.5367159809,268.16495271242457,-390.9319462524727,474.06774670294027,0.04389516173175373,-0.016000000000019554,0.0030000000000001137,134.7126539365959,476.03357819507374,134.71265393659587,15
8,1966,5,2,15,79.094,168.892,360,2,1966-05-02 15:00:00,3.0,233291.77861199735,1188219.925107458,246.6381059755513,-499.61160852294415,557.1733255371176,0.0515901227349183,-0.015999999999991132,0.003999999999990678,142.86231211533573,560.1795771122065,142.86231211533573,15
9,1966,5,2,18,79.098,168.876,360,2,1966-05-02 18:00:00,3.0,233538.1555775436,1187720.2670351798,246.3769655462529,-499.6580722781364,557.0994510358836,0.05158328250332255,-0.015999999999991132,0.0040000000000048885,142.87230709672306,560.1057558570747,142.87230709672303,15
10,1966,5,2,21,79.101,168.86,360,2,1966-05-02 21:00:00,3.0,233805.65870729467,1187329.1732330427,267.50312975107227,-391.09380213706754,473.82727496066195,0.04387289582969092,-0.015999999999991132,0.0030000000000001137,134.74121118927727,475.7945085275043,134.74121118927724,15
11,1966,5,3,0,79.105,168.844,360,3,1966-05-03 00:00:00,3.0,234051.54377128126,1186829.4169406209,245.885063986585,-499.7562924218364,556.9702115076775,0.05157131588034051,-0.016000000000019554,0.0040000000000048885,142.88980497764618,559.9766071731544,142.88980497764618,15
12,1966,5,3,3,79.109,168.828,20,2,1966-05-03 03:00:00,3.0,234297.16767244175,1186329.6144982907,245.6239011604921,-499.80244233016856,556.8963837021216,0.05156447997241867,-0.015999999999991132,0.003999999999990678,142.89980757550262,559.90282994519,122.89980757550262,15
13,1966,5,3,6,79.113,168.812,50,2,1966-05-03 06:00:00,3.0,234542.5304038868,1185829.7660135452,245.36273144505685,-499.848484745482,556.822572894215,0.05155764563835324,-0.015999999999991132,0.0040000000000048885,142.90981294406993,559.8290687448732,92.90981294406993,15
14,1966,5,3,9,79.117,168.799,90,2,1966-05-03 09:00:00,3.0,234725.56791000758,1185342.1634207126,183.0375061207742,-487.6025928326417,520.8253231017358,0.04822456695386442,-0.01300000000000523,0.0040000000000048885,148.4490111545471,524.0525001933871,58.449011154547094,15
15,1966,5,3,12,79.121,168.791,0,0,1966-05-03 12:00:00,3.0,234804.99698301015,1184875.032506275,79.42907300256775,-467.1309144375846,473.83569817115006,0.04387367575658797,-0.008000000000009777,0.003999999999990678,159.30801735941813,477.3987913725591,159.30801735941816,15
16,1966,5,3,15,79.126,168.783,0,0,1966-05-03 15:00:00,3.0,234862.7662156836,1184299.3171318066,57.7692326734541,-575.7153744683601,578.6064955070275,0.05357467550990995,-0.008000000000009777,0.005000000000009663,163.19276776636028,583.1685911552548,163.19276776636025,15
17,1966,5,3,18,79.13,168.775,320,1,1966-05-03 18:00:00,3.0,234941.92774526335,1183832.1878767856,79.16152957975282,-467.12925502099097,473.7892871961882,0.0438693784440915,-0.007999999999981355,0.003999999999990678,159.32350044553482,477.35037697652916,-160.67649955446518,15
18,1966,5,3,21,79.135,168.767,320,1,1966-05-03 21:00:00,3.0,234999.39895482888,1183256.4794235963,57.471209565526806,-575.7084531893488,578.5699292242878,0.05357128974298961,-0.008000000000009777,0.005000000000009663,163.20573756410323,583.129087134319,-156.79426243589677,15
19,1966,5,4,0,79.139,168.759,360,1,1966-05-04 00:00:00,3.0,235078.29294763066,1182789.3519438663,78.89399280177895,-467.1274797299411,473.7429096240425,0.04386508422444838,-0.008000000000009777,0.003999999999990678,159.33898713876826,477.30199575924746,159.3389871387683,15
20,1966,5,4,3,79.144,168.751,320,1,1966-05-04 03:00:00,3.0,235135.46614211568,1182213.650537056,57.17319448501803,-575.7014068104327,578.5333905412314,0.053567906531595495,-0.007999999999981355,0.005000000000009663,163.21870950994406,583.089611527173,-156.78129049005594,15
21,1966,5,4,6,79.142,168.74,0,0,1966-05-04 06:00:00,3.0,235405.66150154392,1182385.6246577774,270.1953594282386,171.9741207214538,320.28211073126175,0.02965575099363535,-0.01099999999999568,-0.0020000000000095497,46.01363617306279,321.5749552982355,46.01363617306279,15
22,1966,5,4,9,79.137,168.727,0,0,1966-05-04 09:00:00,3.0,235782.1304965798,1182875.002952985,376.46899503588793,489.378295207629,617.4301742251157,0.0571694605763996,-0.01300000000000523,-0.0049999999999954525,26.09870763732289,621.688958708991,26.09870763732289,15
23,1966,5,4,12,79.133,168.714,270,2,1966-05-04 12:00:00,3.0,236137.16866853196,1183255.710429111,355.0381719521538,380.7074761260301,520.5672731947129,0.0482006734439549,-0.01300000000000523,-0.0040000000000048885,31.491804127559703,523.7928600328205,121.4918041275597,15
24,1966,5,4,15,79.128,168.701,230,1,1966-05-04 15:00:00,3.0,236514.08056395213,1183744.8695185739,376.91189542016946,489.1590894628316,617.5266728760234,0.057178395636668836,-0.01300000000000523,-0.0049999999999954525,26.117249318795587,621.7872230115266,156.1172493187956,15
25,1966,5,4,18,79.123,168.688,180,1,1966-05-04 18:00:00,3.0,236891.2261327633,1184233.9162037342,377.14556881116005,489.04668516037054,617.5803108424361,0.05718336211504038,-0.01300000000000523,-0.0049999999999954525,26.12754747884074,621.8418410100307,-153.87245252115926,15
26,1966,5,4,21,79.119,168.675,200,2,1966-05-04 21:00:00,3.0,237246.86714728182,1184614.3078641694,355.6410145185364,380.39166043512523,520.7478723301377,0.04821739558612387,-0.012999999999976808,-0.0040000000000048885,31.524302312966313,523.9745740013999,-168.4756976870337,15
